"MUNIC_RES","ANO","POPULACAO"
"3547403","2021",2476
"3547502","2021",27641
"3547601","2021",26960
"3547650","2021",1558
"3547700","2021",20855
"3547809","2021",723889
"3547908","2021",7024
"3548005","2021",23742
"3548054","2021",8541
"3548104","2021",5926
"3548203","2021",6843
"3548302","2021",3159
"3548401","2021",4856
"3548500","2021",433991
"3548609","2021",10907
"3548708","2021",849874
"3548807","2021",162763
"3548906","2021",256915
"3549003","2021",2813
"3549102","2021",92315
"3549201","2021",2555
"3549250","2021",1942
"3549300","2021",2095
"3549409","2021",52737
"3549508","2021",8991
"3549607","2021",4141
"3549706","2021",55298
"3549805","2021",469173
"3549904","2021",737310
"3549953","2021",16127
"3550001","2021",10693
"3550100","2021",41287
"3550209","2021",33071
"3550308","2021",12396372
"3550407","2021",36298
"3550506","2021",7724
"3550605","2021",93076
"3550704","2021",91637
"3550803","2021",12137
"3550902","2021",15446
"3551009","2021",370839
"3551108","2021",10493
"3551207","2021",3623
"3551306","2021",3595
"3551405","2021",15292
"3551504","2021",46166
"3551603","2021",29669
"3551702","2021",128432
"3551801","2021",12731
"3551900","2021",17820
"3552007","2021",6375
"3552106","2021",41690
"3552205","2021",695328
"3552304","2021",7738
"3552403","2021",289875
"3552502","2021",303397
"3552551","2021",4063
"3552601","2021",12561
"3552700","2021",16787
"3552809","2021",297528
"3552908","2021",6371
"3553005","2021",14415
"3553104","2021",6346
"3553203","2021",5562
"3553302","2021",23255
"3553401","2021",26231
"3553500","2021",7725
"3553609","2021",12940
"3553658","2021",2815
"3553708","2021",57547
"3553807","2021",23292
"3553856","2021",5968
"3553906","2021",7609
"3553955","2021",15361
"3554003","2021",124134
"3554102","2021",320820
"3554201","2021",4452
"3554300","2021",23395
"3554409","2021",9502
"3554508","2021",42946
"3554607","2021",2647
"3554656","2021",2432
"3554706","2021",10100
"3554755","2021",1752
"3554805","2021",48228
"3554904","2021",5856
"3554953","2021",7058
"3555000","2021",65615
"3555109","2021",15670
"3555208","2021",2024
"3555307","2021",1667
"3555356","2021",6488
"3555406","2021",92819
"3555505","2021",4828
"3555604","2021",10191
"3555703","2021",1886
"3555802","2021",9125
"3555901","2021",1142
"3556008","2021",13965
"3556107","2021",13732
"3556206","2021",133169
"3556305","2021",27154
"3556354","2021",10842
"3556404","2021",43368
"3556453","2021",54315
"3556503","2021",124269
"3556602","2021",10804
"3556701","2021",81516
"3556800","2021",19133
"3556909","2021",9163
"3556958","2021",1852
"3557006","2021",124468
"3557105","2021",96106
"3557154","2021",2784
"3557204","2021",12418
"3557303","2021",11507
"4100103","2021",7360
"4100202","2021",5797
"4100301","2021",9567
"4100400","2021",121420
"4100459","2021",1429
"4100509","2021",22293
"4100608","2021",14945
"4100707","2021",9722
"4100806","2021",11598
"4100905","2021",6405
"4101002","2021",19466
"4101051","2021",2774
"4101101","2021",19823
"4101150","2021",2931
"4101200","2021",18919
"4101309","2021",7421
"4101408","2021",137438
"4101507","2021",126545
"4101606","2021",28480
"4101655","2021",2951
"4101705","2021",14029
"4101804","2021",148522
"4101853","2021",2026
"4101903","2021",14792
"4102000","2021",33306
"4102109","2021",26304
"4102208","2021",3871
"4102307","2021",13238
"4102406","2021",31061
"4102505","2021",11287
"4102604","2021",10347
"4102703","2021",2781
"4102752","2021",3404
"4102802","2021",15400
"4102901","2021",16411
"4103008","2021",3991
"4103024","2021",2437
"4103040","2021",6343
"4103057","2021",7524
"4103107","2021",13308
"4103156","2021",3472
"4103206","2021",7103
"4103222","2021",3244
"4103305","2021",6290
"4103354","2021",5338
"4103370","2021",2521
"4103404","2021",2973
"4103453","2021",18783
"4103479","2021",3975
"4103503","2021",8641
"4103602","2021",25569
"4103701","2021",108126
"4103800","2021",7967
"4103909","2021",13888
"4103958","2021",3831
"4104006","2021",44072
"4104055","2021",3694
"4104105","2021",8118
"4104204","2021",135678
"4104253","2021",30151
"4104303","2021",96102
"4104402","2021",14606
"4104428","2021",16126
"4104451","2021",13340
"4104501","2021",19172
"4104600","2021",15887
"4104659","2021",24225
"4104709","2021",14391
"4104808","2021",336073
"4104907","2021",72125
"4105003","2021",10144
"4105102","2021",10704
"4105201","2021",17884
"4105300","2021",11872
"4105409","2021",19083
"4105508","2021",84980
"4105607","2021",12939
"4105706","2021",16344
"4105805","2021",249277
"4105904","2021",24271
"4106001","2021",8896
"4106100","2021",3891
"4106209","2021",19082
"4106308","2021",17162
"4106407","2021",47840
"4106456","2021",7538
"4106506","2021",20430
"4106555","2021",3038
"4106571","2021",4229
"4106605","2021",20962
"4106704","2021",4430
"4106803","2021",18772
"4106852","2021",2892
"4106902","2021",1963726
"4107009","2021",15289
"4107108","2021",4975
"4107124","2021",3409
"4107157","2021",5279
"4107207","2021",41424
"4107256","2021",8988
"4107306","2021",5987
"4107405","2021",5906
"4107504","2021",13962
"4107520","2021",1633
"4107538","2021",4651
"4107546","2021",3980
"4107553","2021",2995
"4107603","2021",17379
"4107652","2021",103750
"4107702","2021",4734
"4107736","2021",5561
"4107751","2021",7625
"4107801","2021",4883
"4107850","2021",4583
"4107900","2021",6926
"4108007","2021",10360
"4108106","2021",2709
"4108205","2021",6345
"4108304","2021",257971
"4108320","2021",5942
"4108403","2021",93308
"4108452","2021",4466
"4108502","2021",13661
"4108551","2021",2850
"4108601","2021",28734
"4108650","2021",6997
"4108700","2021",5379
"4108809","2021",33497
"4108908","2021",6635
"4108957","2021",8881
"4109005","2021",3767
"4109104","2021",2239
"4109203","2021",5557
"4109302","2021",11969
"4109401","2021",183755
"4109500","2021",7554
"4109609","2021",37974
"4109658","2021",5030
"4109708","2021",31854
"4109757","2021",6387
"4109807","2021",55688
"4109906","2021",7671
"4110003","2021",4475
"4110052","2021",2251
"4110078","2021",13449
"4110102","2021",33306
"4110201","2021",11117
"4110300","2021",3122
"4110409","2021",4472
"4110508","2021",15327
"4110607","2021",13642
"4110656","2021",2216
"4110706","2021",61439
"4110805","2021",10029
"4110904","2021",4426
"4110953","2021",11588
"4111001","2021",6516
"4111100","2021",6110
"4111209","2021",12220
"4111258","2021",29493
"4111308","2021",2700
"4111407","2021",14049
"4111506","2021",31886
"4111555","2021",8294
"4111605","2021",3299
"4111704","2021",5332
"4111803","2021",39268
"4111902","2021",13861
"4112009","2021",35192
"4112108","2021",21281
"4112207","2021",4948
"4112306","2021",4929
"4112405","2021",9573
"4112504","2021",11067
"4112603","2021",1309
"4112702","2021",12687
"4112751","2021",8251
"4112801","2021",12108
"4112900","2021",3248
"4112959","2021",7244
"4113007","2021",7069
"4113106","2021",3996
"4113205","2021",48651
"4113254","2021",5719
"4113304","2021",32167
"4113403","2021",3896
"4113429","2021",3155
"4113452","2021",4488
"4113502","2021",23393
"4113601","2021",4850
"4113700","2021",580870
"4113734","2021",7217
"4113759","2021",4695
"4113809","2021",4969
"4113908","2021",13697
"4114005","2021",12900
"4114104","2021",23373
"4114203","2021",34628
"4114302","2021",27750
"4114351","2021",2442
"4114401","2021",16572
"4114500","2021",13517
"4114609","2021",54031
"4114708","2021",5593
"4114807","2021",36103
"4114906","2021",8793
"4115002","2021",7093
"4115101","2021",10327
"4115200","2021",436472
"4115309","2021",6655
"4115358","2021",5562
"4115408","2021",14407
"4115457","2021",4283
"4115507","2021",4676
"4115606","2021",18266
"4115705","2021",35705
"4115739","2021",3142
"4115754","2021",10994
"4115804","2021",46940
"4115853","2021",5617
"4115903","2021",2180
"4116000","2021",1786
"4116059","2021",10706
"4116109","2021",11966
"4116208","2021",16485
"4116307","2021",4034
"4116406","2021",4009
"4116505","2021",1560
"4116604","2021",3424
"4116703","2021",10131
"4116802","2021",4827
"4116901","2021",28062
"4116950","2021",5014
"4117008","2021",8120
"4117057","2021",11462
"4117107","2021",13188
"4117206","2021",5846
"4117214","2021",4304
"4117222","2021",8311
"4117255","2021",10540
"4117271","2021",5252
"4117297","2021",2836
"4117305","2021",21783
"4117404","2021",3423
"4117453","2021",6036
"4117503","2021",42251
"4117602","2021",52503
"4117701","2021",34109
"4117800","2021",12755
"4117909","2021",32389
"4118006","2021",14211
"4118105","2021",11685
"4118204","2021",157378
"4118303","2021",3277
"4118402","2021",89454
"4118451","2021",5755
"4118501","2021",84779
"4118600","2021",5942
"4118709","2021",7418
"4118808","2021",14017
"4118857","2021",6194
"4118907","2021",11406
"4119004","2021",6232
"4119103","2021",13015
"4119152","2021",134788
"4119202","2021",6323
"4119251","2021",2742
"4119301","2021",32722
"4119400","2021",25779
"4119509","2021",116852
"4119608","2021",29686
"4119657","2021",3298
"4119707","2021",4281
"4119806","2021",13385
"4119905","2021",358838
"4119954","2021",28529
"4120002","2021",12587
"4120101","2021",4899
"4120150","2021",3133
"4120200","2021",2554
"4120309","2021",4057
"4120333","2021",3806
"4120358","2021",5035
"4120408","2021",5395
"4120507","2021",11138
"4120606","2021",52776
"4120655","2021",4420
"4120705","2021",7504
"4120804","2021",24253
"4120853","2021",4043
"4120903","2021",34707
"4121000","2021",12257
"4121109","2021",4444
"4121208","2021",19388
"4121257","2021",4500
"4121307","2021",3760
"4121356","2021",2602
"4121406","2021",16976
"4121505","2021",14991
"4121604","2021",6772
"4121703","2021",26933
"4121752","2021",8127
"4121802","2021",10622
"4121901","2021",12869
"4122008","2021",15433
"4122107","2021",3162
"4122156","2021",13240
"4122172","2021",4121
"4122206","2021",32635
"4122305","2021",34645
"4122404","2021",68165
"4122503","2021",9447
"4122602","2021",9664
"4122651","2021",4595
"4122701","2021",6954
"4122800","2021",3389
"4122909","2021",4862
"4123006","2021",14957
"4123105","2021",3208
"4123204","2021",3253
"4123303","2021",7705
"4123402","2021",12330
"4123501","2021",27036
"4123600","2021",1568
"4123709","2021",8484
"4123808","2021",14924
"4123824","2021",3795
"4123857","2021",9210
"4123907","2021",11523
"4123956","2021",4052
"4124004","2021",4916
"4124020","2021",10055
"4124053","2021",23927
"4124103","2021",46503
"4124202","2021",2611
"4124301","2021",2032
"4124400","2021",20354
"4124509","2021",5422
"4124608","2021",6961
"4124707","2021",11088
"4124806","2021",10122
"4124905","2021",5819
"4125001","2021",9897
"4125100","2021",15359
"4125209","2021",9005
"4125308","2021",5535
"4125357","2021",5532
"4125407","2021",6115
"4125456","2021",3601
"4125506","2021",334620
"4125555","2021",2165
"4125605","2021",47137
"4125704","2021",27696
"4125753","2021",5745
"4125803","2021",11109
"4125902","2021",2265
"4126009","2021",8865
"4126108","2021",5778
"4126207","2021",6708
"4126256","2021",98888
"4126272","2021",5578
"4126306","2021",19441
"4126355","2021",4460
"4126405","2021",5149
"4126504","2021",16456
"4126603","2021",21476
"4126652","2021",2880
"4126678","2021",15277
"4126702","2021",5196
"4126801","2021",16480
"4126900","2021",5452
"4127007","2021",12761
"4127106","2021",80588
"4127205","2021",17304
"4127304","2021",17054
"4127403","2021",17562
"4127502","2021",20688
"4127601","2021",17295
"4127700","2021",144601
"4127809","2021",7699
"4127858","2021",12036
"4127882","2021",9269
"4127908","2021",8502
"4127957","2021",8105
"4127965","2021",12977
"4128005","2021",20809
"4128104","2021",113416
"4128203","2021",58298
"4128302","2021",2623
"4128401","2021",11233
"4128500","2021",19358
"4128534","2021",12267
"4128559","2021",8389
"4128609","2021",7094
"4128625","2021",2630
"4128633","2021",5525
"4128658","2021",4051
"4128708","2021",6879
"4128807","2021",5584
"4200051","2021",2534
"4200101","2021",18015
"4200200","2021",11160
"4200309","2021",5570
"4200408","2021",7160
"4200507","2021",6544
"4200556","2021",2341
"4200606","2021",6646
"4200705","2021",10136
"4200754","2021",1915
"4200804","2021",5477
"4200903","2021",4686
"4201000","2021",6783
"4201109","2021",3223
"4201208","2021",8712
"4201257","2021",10951
"4201273","2021",4268
"4201307","2021",40890
"4201406","2021",69493
"4201505","2021",8843
"4201604","2021",3547
"4201653","2021",2228
"4201703","2021",8021
"4201802","2021",3179
"4201901","2021",5687
"4201950","2021",13782
"4202008","2021",149227
"4202057","2021",11271
"4202073","2021",11537
"4202081","2021",2618
"4202099","2021",1625
"4202107","2021",30539
"4202131","2021",6386
"4202156","2021",2712
"4202206","2021",11896
"4202305","2021",70471
"4202404","2021",366418
"4202438","2021",3501
"4202453","2021",20889
"4202503","2021",4801
"4202537","2021",3104
"4202578","2021",2136
"4202602","2021",10153
"4202701","2021",5396
"4202800","2021",34294
"4202859","2021",3794
"4202875","2021",2318
"4202909","2021",140597
"4203006","2021",80017
"4203105","2021",6112
"4203154","2021",3325
"4203204","2021",87179
"4203253","2021",2467
"4203303","2021",11985
"4203402","2021",6889
"4203501","2021",8312
"4203600","2021",36861
"4203709","2021",12553
"4203808","2021",54558
"4203907","2021",23218
"4203956","2021",25477
"4204004","2021",11106
"4204103","2021",3462
"4204152","2021",2709
"4204178","2021",3013
"4204194","2021",3025
"4204202","2021",227587
"4204251","2021",16956
"4204301","2021",75683
"4204350","2021",4585
"4204400","2021",9900
"4204459","2021",2560
"4204509","2021",16300
"4204558","2021",12315
"4204608","2021",219393
"4204707","2021",11150
"4204756","2021",1972
"4204806","2021",40037
"4204905","2021",8136
"4205001","2021",15592
"4205100","2021",4224
"4205159","2021",4164
"4205175","2021",3232
"4205191","2021",2059
"4205209","2021",4423
"4205308","2021",10630
"4205357","2021",1575
"4205407","2021",516524
"4205431","2021",2481
"4205456","2021",27621
"4205506","2021",36723
"4205555","2021",1918
"4205605","2021",2711
"4205704","2021",24070
"4205803","2021",18816
"4205902","2021",71925
"4206009","2021",14739
"4206108","2021",6621
"4206207","2021",11652
"4206306","2021",24922
"4206405","2021",9964
"4206504","2021",46757
"4206603","2021",5196
"4206652","2021",4692
"4206702","2021",22820
"4206751","2021",1952
"4206801","2021",3154
"4206900","2021",19238
"4207007","2021",58055
"4207106","2021",14531
"4207205","2021",9764
"4207304","2021",45711
"4207403","2021",6284
"4207502","2021",72346
"4207577","2021",2979
"4207601","2021",4367
"4207650","2021",9093
"4207684","2021",7643
"4207700","2021",7647
"4207759","2021",3901
"4207809","2021",10575
"4207858","2021",1887
"4207908","2021",11354
"4208005","2021",6091
"4208104","2021",21889
"4208203","2021",226617
"4208302","2021",69323
"4208401","2021",17139
"4208450","2021",21766
"4208500","2021",25619
"4208609","2021",3899
"4208708","2021",10337
"4208807","2021",20547
"4208906","2021",184579
"4208955","2021",1520
"4209003","2021",30684
"4209102","2021",604708
"4209151","2021",5019
"4209177","2021",2083
"4209201","2021",2248
"4209300","2021",157158
"4209409","2021",46424
"4209458","2021",1408
"4209508","2021",7154
"4209607","2021",15380
"4209706","2021",12122
"4209805","2021",2960
"4209854","2021",4530
"4209904","2021",12497
"4210001","2021",13347
"4210035","2021",5683
"4210050","2021",1757
"4210100","2021",56825
"4210209","2021",3465
"4210308","2021",8209
"4210407","2021",7461
"4210506","2021",26463
"4210555","2021",1703
"4210605","2021",17330
"4210704","2021",2442
"4210803","2021",6989
"4210852","2021",2257
"4210902","2021",4227
"4211009","2021",12034
"4211058","2021",9945
"4211108","2021",8263
"4211207","2021",18095
"4211256","2021",2884
"4211306","2021",85734
"4211405","2021",5163
"4211454","2021",4327
"4211504","2021",15010
"4211603","2021",15515
"4211652","2021",2366
"4211702","2021",23161
"4211751","2021",19201
"4211801","2021",7251
"4211850","2021",2197
"4211876","2021",1444
"4211892","2021",2352
"4211900","2021",178679
"4212007","2021",7321
"4212056","2021",2673
"4212106","2021",16144
"4212205","2021",19521
"4212239","2021",3284
"4212254","2021",9269
"4212270","2021",4072
"4212304","2021",7642
"4212403","2021",3931
"4212502","2021",34022
"4212601","2021",2733
"4212650","2021",10225
"4212700","2021",5873
"4212809","2021",24385
"4212908","2021",21103
"4213005","2021",3635
"4213104","2021",3637
"4213153","2021",2907
"4213203","2021",34561
"4213302","2021",4619
"4213351","2021",3426
"4213401","2021",11674
"4213500","2021",22466
"4213609","2021",35685
"4213708","2021",17965
"4213807","2021",7305
"4213906","2021",1526
"4214003","2021",17973
"4214102","2021",2279
"4214151","2021",2950
"4214201","2021",9773
"4214300","2021",2897
"4214409","2021",6199
"4214508","2021",5864
"4214607","2021",7552
"4214706","2021",11937
"4214805","2021",72931
"4214904","2021",4630
"4215000","2021",42684
"4215059","2021",2484
"4215075","2021",4525
"4215109","2021",11647
"4215208","2021",4584
"4215307","2021",7674
"4215356","2021",3727
"4215406","2021",4792
"4215455","2021",13128
"4215505","2021",17004
"4215554","2021",2178
"4215604","2021",2151
"4215653","2021",8397
"4215679","2021",8760
"4215687","2021",2317
"4215695","2021",1211
"4215703","2021",23907
"4215752","2021",2239
"4215802","2021",86317
"4215901","2021",2791
"4216008","2021",11456
"4216057","2021",5646
"4216107","2021",9422
"4216206","2021",54751
"4216255","2021",6423
"4216305","2021",39719
"4216354","2021",3784
"4216404","2021",7332
"4216503","2021",27322
"4216602","2021",253705
"4216701","2021",13811
"4216800","2021",8054
"4216909","2021",24501
"4217006","2021",13886
"4217105","2021",3162
"4217154","2021",1794
"4217204","2021",41246
"4217253","2021",6046
"4217303","2021",9874
"4217402","2021",22605
"4217501","2021",17610
"4217550","2021",3249
"4217600","2021",14176
"4217709","2021",31084
"4217758","2021",2386
"4217808","2021",18576
"4217907","2021",8648
"4217956","2021",1606
"4218004","2021",39889
"4218103","2021",5338
"4218202","2021",45703
"4218251","2021",8003
"4218301","2021",19455
"4218350","2021",4002
"4218400","2021",7104
"4218509","2021",8138
"4218608","2021",7506
"4218707","2021",107143
"4218756","2021",4507
"4218806","2021",13080
"4218855","2021",2364
"4218905","2021",11311
"4218954","2021",2453
"4219002","2021",21419
"4219101","2021",3569
"4219150","2021",2387
"4219176","2021",4411
"4219200","2021",6321
"4219309","2021",54145
"4219358","2021",4907
"4219408","2021",4032
"4219507","2021",52290
"4219606","2021",3873
"4219705","2021",29254
"4219853","2021",3432
"4220000","2021",13129
"4300034","2021",4981
"4300059","2021",3738
"4300109","2021",16344
"4300208","2021",6951
"4300307","2021",5710
"4300406","2021",72493
"4300455","2021",3287
"4300471","2021",1935
"4300505","2021",5885
"4300554","2021",1590
"4300570","2021",3043
"4300604","2021",212352
"4300638","2021",7136
"4300646","2021",7396
"4300661","2021",1351
"4300703","2021",5941
"4300802","2021",13041
"4300851","2021",3544
"4300877","2021",5840
"4300901","2021",6145
"4301008","2021",21121
"4301057","2021",10483
"4301073","2021",2966
"4301107","2021",14201
"4301206","2021",13452
"4301305","2021",18185
"4301404","2021",10422
"4301503","2021",6545
"4301552","2021",3517
"4301602","2021",121518
"4301636","2021",14645
"4301651","2021",6232
"4301701","2021",6616
"4301750","2021",7550
"4301800","2021",5237
"4301859","2021",3266
"4301875","2021",4238
"4301909","2021",13618
"4301925","2021",1621
"4301958","2021",2563
"4302006","2021",11167
"4302055","2021",1924
"4302105","2021",123090
"4302154","2021",2087
"4302204","2021",6712
"4302220","2021",2466
"4302238","2021",2628
"4302253","2021",2773
"4302303","2021",11270
"4302352","2021",14446
"4302378","2021",1858
"4302402","2021",12448
"4302451","2021",7691
"4302501","2021",6135
"4302584","2021",2099
"4302600","2021",3271
"4302659","2021",5132
"4302709","2021",20963
"4302808","2021",33476
"4302907","2021",12291
"4303004","2021",81552
"4303103","2021",132144
"4303202","2021",5083
"4303301","2021",4802
"4303400","2021",4659
"4303509","2021",66686
"4303558","2021",2750
"4303608","2021",6383
"4303673","2021",3402
"4303707","2021",5325
"4303806","2021",5422
"4303905","2021",69981
"4304002","2021",4273
"4304101","2021",3272
"4304200","2021",31475
"4304309","2021",6106
"4304358","2021",9707
"4304408","2021",45957
"4304507","2021",56370
"4304606","2021",349728
"4304614","2021",1693
"4304622","2021",1628
"4304630","2021",55009
"4304655","2021",3745
"4304663","2021",25462
"4304671","2021",4793
"4304689","2021",12183
"4304697","2021",2770
"4304705","2021",62413
"4304713","2021",8426
"4304804","2021",30630
"4304853","2021",1327
"4304903","2021",9070
"4304952","2021",3228
"4305009","2021",8631
"4305108","2021",523716
"4305116","2021",2865
"4305124","2021",6005
"4305132","2021",4720
"4305157","2021",2281
"4305173","2021",12579
"4305207","2021",14243
"4305306","2021",9211
"4305355","2021",41705
"4305371","2021",3228
"4305405","2021",3684
"4305439","2021",6832
"4305447","2021",5518
"4305454","2021",16897
"4305504","2021",4693
"4305587","2021",2466
"4305603","2021",3088
"4305702","2021",6766
"4305801","2021",9903
"4305835","2021",1490
"4305850","2021",2267
"4305871","2021",2521
"4305900","2021",7213
"4305934","2021",1602
"4305959","2021",3824
"4305975","2021",2731
"4306007","2021",13269
"4306056","2021",8121
"4306072","2021",2840
"4306106","2021",59561
"4306130","2021",1765
"4306205","2021",12457
"4306304","2021",4732
"4306320","2021",2718
"4306353","2021",2331
"4306379","2021",2991
"4306403","2021",33547
"4306429","2021",1992
"4306452","2021",3410
"4306502","2021",15556
"4306551","2021",2520
"4306601","2021",38222
"4306700","2021",2958
"4306734","2021",4380
"4306759","2021",1967
"4306767","2021",42490
"4306809","2021",23047
"4306908","2021",26039
"4306924","2021",932
"4306932","2021",8350
"4306957","2021",2724
"4306973","2021",2978
"4307005","2021",107368
"4307054","2021",3171
"4307104","2021",6807
"4307203","2021",4780
"4307302","2021",6697
"4307401","2021",3291
"4307450","2021",2846
"4307500","2021",15594
"4307559","2021",5924
"4307609","2021",51292
"4307708","2021",83352
"4307807","2021",34669
"4307815","2021",3646
"4307831","2021",2310
"4307864","2021",2750
"4307906","2021",73758
"4308003","2021",6651
"4308052","2021",2256
"4308078","2021",4680
"4308102","2021",13728
"4308201","2021",31352
"4308250","2021",1709
"4308300","2021",10181
"4308409","2021",6569
"4308433","2021",2389
"4308458","2021",4252
"4308508","2021",31675
"4308607","2021",35794
"4308656","2021",2851
"4308706","2021",5447
"4308805","2021",8339
"4308854","2021",1619
"4308904","2021",16158
"4309001","2021",15729
"4309050","2021",8304
"4309100","2021",36864
"4309126","2021",2036
"4309159","2021",4378
"4309209","2021",285564
"4309258","2021",1478
"4309308","2021",98331
"4309407","2021",26199
"4309506","2021",7393
"4309555","2021",4967
"4309571","2021",3019
"4309605","2021",19446
"4309654","2021",6894
"4309704","2021",4712
"4309753","2021",4393
"4309803","2021",4690
"4309902","2021",7267
"4309951","2021",3988
"4310009","2021",20474
"4310108","2021",37754
"4310207","2021",84041
"4310306","2021",4054
"4310330","2021",23721
"4310363","2021",3103
"4310405","2021",6054
"4310413","2021",2207
"4310439","2021",6736
"4310462","2021",1871
"4310504","2021",7046
"4310538","2021",5573
"4310553","2021",3456
"4310579","2021",2037
"4310603","2021",37363
"4310652","2021",2377
"4310702","2021",3143
"4310751","2021",1854
"4310801","2021",25068
"4310850","2021",3738
"4310876","2021",2718
"4310900","2021",3532
"4311007","2021",26327
"4311106","2021",10684
"4311122","2021",3611
"4311130","2021",3472
"4311155","2021",8571
"4311205","2021",19159
"4311239","2021",2939
"4311254","2021",6469
"4311270","2021",1604
"4311304","2021",27751
"4311403","2021",86005
"4311429","2021",2569
"4311502","2021",7410
"4311601","2021",5087
"4311627","2021",6193
"4311643","2021",1724
"4311700","2021",5411
"4311718","2021",4539
"4311734","2021",2965
"4311759","2021",7315
"4311775","2021",6747
"4311791","2021",2713
"4311809","2021",45523
"4311908","2021",4239
"4311981","2021",3892
"4312005","2021",1987
"4312054","2021",3981
"4312104","2021",4760
"4312138","2021",2543
"4312153","2021",4627
"4312179","2021",1611
"4312203","2021",4254
"4312252","2021",8130
"4312302","2021",4899
"4312351","2021",1430
"4312377","2021",3237
"4312385","2021",2514
"4312401","2021",66157
"4312427","2021",3139
"4312443","2021",2891
"4312450","2021",6609
"4312476","2021",6570
"4312500","2021",12888
"4312609","2021",4967
"4312617","2021",3184
"4312625","2021",1901
"4312658","2021",17886
"4312674","2021",1667
"4312708","2021",11574
"4312757","2021",3698
"4312807","2021",4890
"4312906","2021",10089
"4312955","2021",1731
"4313003","2021",3345
"4313011","2021",2677
"4313037","2021",5465
"4313060","2021",22147
"4313086","2021",2563
"4313102","2021",6519
"4313201","2021",21717
"4313300","2021",28021
"4313334","2021",2195
"4313359","2021",3743
"4313375","2021",30482
"4313391","2021",4246
"4313409","2021",247303
"4313425","2021",3191
"4313441","2021",2189
"4313466","2021",1705
"4313490","2021",4185
"4313508","2021",46815
"4313607","2021",3731
"4313656","2021",11342
"4313706","2021",32967
"4313805","2021",7056
"4313904","2021",44583
"4313953","2021",8995
"4314001","2021",7793
"4314027","2021",7635
"4314035","2021",3885
"4314050","2021",59419
"4314068","2021",5790
"4314076","2021",6612
"4314100","2021",206103
"4314134","2021",2303
"4314159","2021",8541
"4314175","2021",1928
"4314209","2021",7683
"4314308","2021",3840
"4314407","2021",343826
"4314423","2021",5780
"4314456","2021",2581
"4314464","2021",1896
"4314472","2021",4309
"4314498","2021",4926
"4314506","2021",12122
"4314548","2021",3068
"4314555","2021",2205
"4314605","2021",20743
"4314704","2021",9957
"4314753","2021",2105
"4314779","2021",3898
"4314787","2021",1501
"4314803","2021",38081
"4314902","2021",1492530
"4315008","2021",4514
"4315057","2021",2332
"4315073","2021",1258
"4315107","2021",10144
"4315131","2021",1586
"4315149","2021",2972
"4315156","2021",6235
"4315172","2021",1929
"4315206","2021",3861
"4315305","2021",22531
"4315313","2021",1860
"4315321","2021",2793
"4315354","2021",3810
"4315404","2021",11782
"4315453","2021",2068
"4315503","2021",15702
"4315552","2021",2571
"4315602","2021",212881
"4315701","2021",38257
"4315750","2021",4698
"4315800","2021",11556
"4315909","2021",5868
"4315958","2021",2270
"4316006","2021",21591
"4316105","2021",10633
"4316204","2021",5033
"4316303","2021",6750
"4316402","2021",39210
"4316428","2021",2601
"4316436","2021",2596
"4316451","2021",12512
"4316477","2021",2734
"4316501","2021",7975
"4316600","2021",16382
"4316709","2021",7813
"4316733","2021",1630
"4316758","2021",6755
"4316808","2021",132271
"4316907","2021",285159
"4316956","2021",6382
"4316972","2021",2593
"4317004","2021",8037
"4317103","2021",75647
"4317202","2021",73882
"4317251","2021",1722
"4317301","2021",29298
"4317400","2021",49298
"4317509","2021",77544
"4317558","2021",2118
"4317608","2021",43397
"4317707","2021",9930
"4317756","2021",2018
"4317806","2021",13813
"4317905","2021",14177
"4317954","2021",2287
"4318002","2021",59768
"4318051","2021",3091
"4318101","2021",18081
"4318200","2021",21871
"4318309","2021",62187
"4318408","2021",24569
"4318424","2021",4625
"4318432","2021",2535
"4318440","2021",2808
"4318457","2021",2491
"4318465","2021",1917
"4318481","2021",4924
"4318499","2021",2040
"4318507","2021",27866
"4318606","2021",6911
"4318614","2021",2464
"4318622","2021",3559
"4318705","2021",240378
"4318804","2021",43501
"4318903","2021",33124
"4319000","2021",21756
"4319109","2021",5336
"4319125","2021",3228
"4319158","2021",7692
"4319208","2021",5153
"4319307","2021",5654
"4319356","2021",3881
"4319364","2021",2025
"4319372","2021",2950
"4319406","2021",16100
"4319505","2021",26161
"4319604","2021",23492
"4319703","2021",3220
"4319711","2021",2248
"4319737","2021",2732
"4319752","2021",2288
"4319802","2021",8742
"4319901","2021",80514
"4320008","2021",142508
"4320107","2021",25024
"4320206","2021",10678
"4320230","2021",2875
"4320263","2021",7465
"4320305","2021",5114
"4320321","2021",2761
"4320354","2021",5635
"4320404","2021",18074
"4320453","2021",1889
"4320503","2021",5220
"4320552","2021",6586
"4320578","2021",1931
"4320602","2021",3607
"4320651","2021",2365
"4320677","2021",10152
"4320701","2021",15041
"4320800","2021",31067
"4320859","2021",4816
"4320909","2021",24973
"4321006","2021",10569
"4321105","2021",17363
"4321204","2021",57740
"4321303","2021",26907
"4321329","2021",3081
"4321352","2021",5484
"4321402","2021",13385
"4321436","2021",11323
"4321451","2021",34275
"4321469","2021",3078
"4321477","2021",5532
"4321493","2021",2753
"4321501","2021",39381
"4321600","2021",53507
"4321626","2021",2331
"4321634","2021",2620
"4321667","2021",11174
"4321709","2021",28948
"4321808","2021",23846
"4321832","2021",2643
"4321857","2021",4232
